weekday,weekday_ko,rank,webtoon_title,webtoon_url,webtoon_title_id,collected_at_kst,webtoon_author,adult_or_login_required,author_collect_status,serial_weekday_text,serial_weekdays,weekday_list,series_search_rank,series_title,series_title_raw,series_episode_info,series_total_episode_count,series_completion_status,series_author,series_url,series_product_no,series_result_text,is_compilation,has_total_episode_info,match_score,match_reason,match_status,selected_rule,checked_candidate_count,series_download_text,series_download_count,download_status,mapping_source,needs_series_recheck,series_author_raw,mapping_updated_at_kst
sun,일,61,공정거래위원회,https://comic.naver.com/webtoon/list?titleId=837139&tab=sun,837139,2026-06-19 02:28:27,권오준,False,ok,연재,sun,sun,1.0,공정거래위원회,공정거래위원회 (총 75화/미완결),총 75화/미완결,75.0,미완결,평점 9.9 | 권오준 taibogi | 2026.06.06. | 총75화/미완결 | 65화 무료,https://series.naver.com/comic/detail.series?productNo=12278159,12278159,"공정거래위원회 (총 75화/미완결)
평점
9.9 | 권오준 taibogi | 2026.06.06. | 총75화/미완결 | 65화 무료
하청업자는 내게 고마운 로봇들일 뿐이었다.그 로봇들을 쥐어짜는 건 너무나도 당연한 일.그러나 몸담았던 그룹에서 토사구팽을 당한 나는새로운 몸에서 눈을 뜨고서야 '로봇'들의 눈물을 보았다.죽음의 문턱에서 얻은 두 번째..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,75.3만,753000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,62,모럴리스 스캔들,https://comic.naver.com/webtoon/list?titleId=838705&tab=sun,838705,2026-06-19 02:28:27,둥그라미,False,ok,연재,sun,sun,1.0,모럴리스 스캔들,모럴리스 스캔들 (총 64화/미완결),총 64화/미완결,64.0,미완결,평점 9.9 | 둥그라미 여슬기 | 2026.06.06. | 총64화/미완결 | 59화 무료,https://series.naver.com/comic/detail.series?productNo=12547698,12547698,"모럴리스 스캔들 (총 64화/미완결)
평점
9.9 | 둥그라미 여슬기 | 2026.06.06. | 총64화/미완결 | 59화 무료
모든 것을 앗아간 남편에게 복수하기 위해 로레나는 죽음을 택했다.그러나 기적처럼 과거로 돌아온 순간, 결심이 바뀌었다.이번 생은 다르게. 가족을 지키고, 남편을 짓밟기 위해. 방법은 단 하나, 추문 가득한 이혼.“들개가 필..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,130.1만,1301000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,63,사이코패스 흑막과 파혼하는 50가지 방법,https://comic.naver.com/webtoon/list?titleId=847615&tab=sun,847615,2026-06-19 02:28:27,무지,False,ok,연재,sun,sun,1.0,사이코패스 흑막과 파혼하는 50가지 방법,사이코패스 흑막과 파혼하는 50가지 방법 (총 21화/미완결),총 21화/미완결,21.0,미완결,평점 10.0 | 무지 SOON | 2026.06.06. | 총21화/미완결 | 16화 무료,https://series.naver.com/comic/detail.series?productNo=13718245,13718245,"사이코패스 흑막과 파혼하는 50가지 방법 (총 21화/미완결)
평점
10.0 | 무지 SOON | 2026.06.06. | 총21화/미완결 | 16화 무료
평생 가족과 약혼자에게 순종하며 살아오던 엑스트라, 이벨린 플로렌스.약혼자의 바람을 목격하고 생전 처음으로 술에 진탕 취해 잠들었는데...원작 속 사이코패스 흑막 하르데온 공작 옆에서 눈을 떠버렸다.계약 결혼 동의서에..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,42만,420000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,64,논 투아,https://comic.naver.com/webtoon/list?titleId=843754&tab=sun,843754,2026-06-19 02:28:27,나윤희,False,ok,연재,sun,sun,1.0,논 투아,논 투아 (총 38화/미완결),총 38화/미완결,38.0,미완결,평점 9.9 | 나윤희 나윤희 | 2026.06.06. | 총38화/미완결 | 33화 무료,https://series.naver.com/comic/detail.series?productNo=13251198,13251198,"논 투아 (총 38화/미완결)
평점
9.9 | 나윤희 나윤희 | 2026.06.06. | 총38화/미완결 | 33화 무료
황제, 그리고 수천의 신을 섬기던 1세기의 로마 제국.그중 화로의 여신 베스타(Vesta)을 섬기는 신녀들이 있다.처녀신 베스타를 따라 그 자신도 사내와 통정하지 말아야 하며, 이를 어길 시 지하에 파묻혀 죽게 되리라.",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,56만,560000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,65,심검의 용사,https://comic.naver.com/webtoon/list?titleId=839585&tab=sun,839585,2026-06-19 02:28:27,문도현,False,ok,연재,sun,sun,1.0,심검의 용사,심검의 용사 (총 57화/미완결),총 57화/미완결,57.0,미완결,평점 9.9 | 문도현 문도현 | 2026.06.06. | 총57화/미완결 | 50화 무료,https://series.naver.com/comic/detail.series?productNo=12680961,12680961,"심검의 용사 (총 57화/미완결)
평점
9.9 | 문도현 문도현 | 2026.06.06. | 총57화/미완결 | 50화 무료
심검을 뽑을 수 있는 자들을 사람들은 '용사'라 부른다. 엘런은 용사가 되기 위해 여행을 떠나지만, 꿈꾸던 영웅의 실체는 잔혹한 살인 병기에 지나지 않았다. 엘런은 과연 현실을 이겨내고 진정한 용사가 될 수 있을 것인가?",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,49.6만,496000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,66,과학고 사변,https://comic.naver.com/webtoon/list?titleId=849907&tab=sun,849907,2026-06-19 02:28:27,고태린,False,ok,연재,sun,sun,1.0,과학고 사변,과학고 사변 (총 13화/미완결),총 13화/미완결,13.0,미완결,평점 9.8 | 고태린 고태린 | 2026.06.07. | 총13화/미완결 | 8화 무료,https://series.naver.com/comic/detail.series?productNo=14051881,14051881,"과학고 사변 (총 13화/미완결)
평점
9.8 | 고태린 고태린 | 2026.06.07. | 총13화/미완결 | 8화 무료
과학고 입학과 동시에 꼴찌로 처박힌 최흰.광기와 기묘함이 득시글거리는 과학고에서, 그녀는 과연 자신의 재능을 찾아 살아남을 수 있을 것인가!",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,8.8만,88000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,67,던전짐꾼,https://comic.naver.com/webtoon/list?titleId=835423&tab=sun,835423,2026-06-19 02:28:27,나진수,False,ok,연재,sun,sun,1.0,던전짐꾼,던전짐꾼 (총 80화/미완결),총 80화/미완결,80.0,미완결,평점 9.9 | 나진수 나진수 | 2026.06.06. | 총80화/미완결 | 74화 무료,https://series.naver.com/comic/detail.series?productNo=12060139,12060139,"던전짐꾼 (총 80화/미완결)
평점
9.9 | 나진수 나진수 | 2026.06.06. | 총80화/미완결 | 74화 무료
타고난 재능을 가진 자들만이 던전을 토벌하는 모험가가 될 수 있는 세계.세상은 '나기'를 모험가가 될 수 없는 짐꾼으로 규정했다.하지만 던전을 클리어 하면 그게 모험가잖아?전투 스킬 0! 생존 능력 만렙!운명을 거스르는 만..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,81만,810000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,68,덤벙덤벙 내인생,https://comic.naver.com/webtoon/list?titleId=841876&tab=sun,841876,2026-06-19 02:28:27,덤덤,False,ok,연재,sun,sun,1,덤벙덤벙 내인생,덤벙덤벙 내인생 (총 48화/미완결),총 48화/미완결,48.0,미완결,평점 10.0 | 덤덤 덤덤 | 2026.06.13. | 총48화/미완결 | 43화 무료,https://series.naver.com/comic/detail.series?productNo=13012047,13012047,"덤벙덤벙 내인생 (총 48화/미완결)
평점
10.0 | 덤덤 덤덤 | 2026.06.13. | 총48화/미완결 | 43화 무료
덤벙덤벙 어떻게든 살아가는 중인 ADHD어른이의 일상 극복기",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,24.9만,249000,ok,searched_series,False,평점 10.0 | 덤덤 덤덤 | 2026.06.13. | 총48화/미완결 | 43화 무료,2026-06-19 03:32:31
sun,일,69,마왕의 고백,https://comic.naver.com/webtoon/list?titleId=793539&tab=sun,793539,2026-06-19 02:28:27,탑승,False,ok,연재,sun,sun,1.0,마왕의 고백,마왕의 고백 (총 146화/미완결),총 146화/미완결,146.0,미완결,평점 10.0 | 탑승 탑승 | 2026.05.09. | 총146화/미완결 | 전화 무료,https://series.naver.com/comic/detail.series?productNo=8367809,8367809,"마왕의 고백 (총 146화/미완결)
평점
10.0 | 탑승 탑승 | 2026.05.09. | 총146화/미완결 | 전화 무료
천 년 전 마왕이 남긴 저주는 사람을 마술사로 만든다. 끝내 마수로 변하게 될 마술사의 운명을 바꾸기 위해 주인공 ""라피스""는 성기사를 키워내는 아레아 아카데미에 입학하게 되고, 점차 자신의 사명과 대륙에 전해지는 성자..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,160.5만,1605000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,70,연산군의 셰프로 살아남기,https://comic.naver.com/webtoon/list?titleId=842674&tab=sun,842674,2026-06-19 02:28:27,뉴로크 스튜디오,False,ok,연재,sun,sun,1.0,연산군의 셰프로 살아남기,연산군의 셰프로 살아남기 (총 45화/미완결),총 45화/미완결,45.0,미완결,"평점 9.8 | 박국재, 뉴로크 스튜디오 정오 | 2026.06.06. | 총45화/미완결 | 39화 무료",https://series.naver.com/comic/detail.series?productNo=13089785,13089785,"연산군의 셰프로 살아남기 (총 45화/미완결)
평점
9.8 | 박국재, 뉴로크 스튜디오 정오 | 2026.06.06. | 총45화/미완결 | 39화 무료
<연산군의 셰프로 살아남기: [폭군의 셰프 원작]>""이 요리가 대체 무엇이냐?""""…치킨이옵니다, 전하""조선 최고의 폭군, 치킨 맛에 눈뜨다?!한창 주목받던 프렌치 셰프, 연지영은 어느 날 의문의 사고로 조선에 떨어져 연산군의..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,43.3만,433000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,71,몰락 끝에 네가 있다,https://comic.naver.com/webtoon/list?titleId=850503&tab=sun,850503,2026-06-19 02:28:28,호랭이콩,False,ok,연재,sun,sun,1.0,몰락 끝에 네가 있다,몰락 끝에 네가 있다 (총 9화/미완결),총 9화/미완결,9.0,미완결,"평점 9.9 | 호랭이콩, 유세라 Shed | 2026.06.06. | 총9화/미완결 | 4화 무료",https://series.naver.com/comic/detail.series?productNo=14135339,14135339,"몰락 끝에 네가 있다 (총 9화/미완결)
평점
9.9 | 호랭이콩, 유세라 Shed | 2026.06.06. | 총9화/미완결 | 4화 무료
다른 여인을 사랑하는 남편 히페리온에게 냉대 받고, 집 안팎에서 쏟아지는 음모와 배신 속에서 카엘라는 삶의 의미를 잃어갔다. 그러던 어느 날, 전쟁의 소용돌이 한가운데에서 카엘라는 굶주림과 독, 두 가지 끝에서 생을 마..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,8.3만,83000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,72,첫 고백,https://comic.naver.com/webtoon/list?titleId=840969&tab=sun,840969,2026-06-19 02:28:28,희똑,False,ok,연재,sun,sun,1.0,첫 고백,첫 고백 (총 52화/미완결),총 52화/미완결,52.0,미완결,"평점 10.0 | 호애, 희똑 희똑 | 2026.06.06. | 총52화/미완결 | 46화 무료",https://series.naver.com/comic/detail.series?productNo=12908635,12908635,"첫 고백 (총 52화/미완결)
평점
10.0 | 호애, 희똑 희똑 | 2026.06.06. | 총52화/미완결 | 46화 무료
""너랑 자고 싶어""""...뭐?""""성지원이랑 하고 싶다고""20살이 되던 날.너랑 추억 한 점 남겨보려 밤을 보냈다.그렇게 10년 만에 재회한 주성현,여전히 잘생겼...""무이자 대출, 한도는 자유, 상환은 안 해도 그만.""""...뭐?""""계속해 줘, 동거..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,80.6만,806000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,73,아무래도 결혼을 잘못한 것 같다,https://comic.naver.com/webtoon/list?titleId=817122&tab=sun,817122,2026-06-19 02:28:28,빗잘,False,ok,연재,sun,sun,1.0,아무래도 결혼을 잘못한 것 같다[독점],아무래도 결혼을 잘못한 것 같다[독점] (총 69화/미완결),총 69화/미완결,69.0,미완결,"평점 9.9 | 빗잘, 김다함 지멸계, 스튜디오 파노라마 | 2026.06.06. | 총69화/미완결 | 62화 무료",https://series.naver.com/comic/detail.series?productNo=10225742,10225742,"아무래도 결혼을 잘못한 것 같다[독점] (총 69화/미완결)
평점
9.9 | 빗잘, 김다함 지멸계, 스튜디오 파노라마 | 2026.06.06. | 총69화/미완결 | 62화 무료
소설 속 세상에 빙의했다.등장인물들이 악역의 손에 죄다 목이 뎅겅 잘려 죽는 피폐 소설 속에.소심한 걸 고치고 담력을 키워보고자유명한 피폐 소설을 읽었을 뿐인데!본격적인 이야기가 시작되기 전에 무시무시한 수도 사교계..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,142.9만,1429000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,74,무진,https://comic.naver.com/webtoon/list?titleId=805691&tab=sun,805691,2026-06-19 02:28:28,사과,False,ok,연재,sun,sun,1.0,무진,무진 (총 145화/미완결),총 145화/미완결,145.0,미완결,평점 9.5 | 사과 브라보 장 | 2026.06.06. | 총145화/미완결 | 142화 무료,https://series.naver.com/comic/detail.series?productNo=9316040,9316040,"무진 (총 145화/미완결)
평점
9.5 | 사과 브라보 장 | 2026.06.06. | 총145화/미완결 | 142화 무료
'친족 살인'이라는 죄목으로 아버지를 죽인 누명을 쓴 '이선호'하루하루 죽지 못해 살아가는 선호에게 다가온 의문의 노인노인은 선호에게 거절할 수 없는 제안을 하는데...",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,190.3만,1903000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,75,오리짱!,https://comic.naver.com/webtoon/list?titleId=842892&tab=sun,842892,2026-06-19 02:28:28,우영영,False,ok,연재,sun,sun,1.0,오리짱!,오리짱! (총 42화/미완결),총 42화/미완결,42.0,미완결,평점 10.0 | 우영영 우영영 | 2026.06.06. | 총42화/미완결 | 37화 무료,https://series.naver.com/comic/detail.series?productNo=13141810,13141810,"오리짱! (총 42화/미완결)
평점
10.0 | 우영영 우영영 | 2026.06.06. | 총42화/미완결 | 37화 무료
길에서 지갑을 떨어트린 지우를 쫓아온 정체불명의 오리. 지우는 오리를 집에 들이게 되고, 새로운 집에 입성하게 된 오리는 빠르게 그들의 삶에 물들어간다. 그리고 벌어지는.. 오리방정 하루들!",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,32.8만,328000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,76,찐한 고백,https://comic.naver.com/webtoon/list?titleId=812660&tab=sun,812660,2026-06-19 02:28:28,JIP,False,ok,연재,sun,sun,1.0,찐한 고백,찐한 고백 (총 88화/미완결),총 88화/미완결,88.0,미완결,"평점 10.0 | JIP,로즈빈 의령 | 2026.05.30. | 총88화/미완결 | 84화 무료",https://series.naver.com/comic/detail.series?productNo=9922565,9922565,"찐한 고백 (총 88화/미완결)
평점
10.0 | JIP,로즈빈 의령 | 2026.05.30. | 총88화/미완결 | 84화 무료
신입사원 시절 나를 공포에 떨게 했던 호랑이 사수가 돌아왔다. 하지만 쫄지 말자. 이젠 팀장 대 팀장이니까!근데… 호랑이는 어디로 가고 여우 한 마리가? 당신, 내가 알던 그 사람 맞아?!180도 바뀌어 돌아온 옛 사수 백선호. ..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,183.2만,1832000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,77,"아임 파인 땡큐, 앤유?",https://comic.naver.com/webtoon/list?titleId=829495&tab=sun,829495,2026-06-19 02:28:28,벼락,False,ok,연재,sun,sun,1.0,"아임 파인 땡큐, 앤유?","아임 파인 땡큐, 앤유? (총 92화/미완결)",총 92화/미완결,92.0,미완결,평점 9.9 | 벼락 벼락 | 2026.06.06. | 총92화/미완결 | 87화 무료,https://series.naver.com/comic/detail.series?productNo=11505582,11505582,"아임 파인 땡큐, 앤유? (총 92화/미완결)
평점
9.9 | 벼락 벼락 | 2026.06.06. | 총92화/미완결 | 87화 무료
어릴 적부터 진짜 불x친구였던 한겨울과 강태평. 남사친 여사친 사이에 '진짜 친구가 있냐'는 도발에 둘은 의기양양 대답한다. ""있다!""하지만 다음날, 자신만만했던 대답과 달리 난감한 상황이 닥쳐오는데... 과연 겨울이와 태평..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,174.4만,1744000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,78,당신의 라이언,https://comic.naver.com/webtoon/list?titleId=841490&tab=sun,841490,2026-06-19 02:28:28,몽찌,False,ok,연재,sun,sun,1.0,당신의 라이언,당신의 라이언 (총 44화/미완결),총 44화/미완결,44.0,미완결,"평점 10.0 | 백설홍, 몽찌 소척 | 2026.04.18. | 총44화/미완결 | 전화 무료",https://series.naver.com/comic/detail.series?productNo=12976550,12976550,"당신의 라이언 (총 44화/미완결)
평점
10.0 | 백설홍, 몽찌 소척 | 2026.04.18. | 총44화/미완결 | 전화 무료
어릴 적부터 몸이 약해 수도 사교계를 포기하고 건강을 위해 시골 펠트헴에 살고 있는 엘로이즈.아버지 친구가 관리를 부탁한 ‘블리스버리 저택’을 오가며 행복한 나날을 보내던 어느 날,저택에 새로운 관리인이 찾아온다는..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,98.8만,988000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,79,사내 계약 연애,https://comic.naver.com/webtoon/list?titleId=842148&tab=sun,842148,2026-06-19 02:28:28,,True,login_or_adult_required,,sun,sun,1,사내 계약 연애,사내 계약 연애 (총 48화/미완결),총 48화/미완결,48.0,미완결,"평점 9.9 | 최무탁, 미리엄 울 | 2026.06.13. | 총48화/미완결 | 42화 무료",https://series.naver.com/comic/detail.series?productNo=13046250,13046250,"사내 계약 연애 (총 48화/미완결)
평점
9.9 | 최무탁, 미리엄 울 | 2026.06.13. | 총48화/미완결 | 42화 무료
예쁘고 잘생긴 것, '미'를 애정하는 서윤.그리고 그런 그녀가 더 애정하는 것은바로 미의 남녀가 서로를 사랑스럽게 탐하는 19금 만화책!그런데 이 미적 추구미에 도달하는 남자가가장 가까이에 그녀의 직속 상사로 있었으니.....",False,True,105,"title_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,51.5만,515000,ok,searched_series,False,"평점 9.9 | 최무탁, 미리엄 울 | 2026.06.13. | 총48화/미완결 | 42화 무료",2026-06-19 03:32:31
sun,일,80,밀실남녀,https://comic.naver.com/webtoon/list?titleId=851705&tab=sun,851705,2026-06-19 02:28:28,후,False,ok,연재,sun,sun,1,밀실남녀,밀실남녀 (총 6화/미완결),총 6화/미완결,6.0,미완결,평점 10.0 | 후 후 | 2026.06.13. | 총6화/미완결 | 1화 무료,https://series.naver.com/comic/detail.series?productNo=14302972,14302972,"밀실남녀 (총 6화/미완결)
평점
10.0 | 후 후 | 2026.06.13. | 총6화/미완결 | 1화 무료
달라도 너무 다른 두 남녀, 오선율과 이로운.하지만 단둘이 있으면 무조건 갇히는 이상한 징크스가 있다.어떻게든 서로를 피하려 고군분투하지만...""대체 왜 자꾸 내 앞에 나타나는 건데?!""피하려 할수록 자꾸만 엮이는 두 사람의..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,6.7만,67000,ok,searched_series,False,평점 10.0 | 후 후 | 2026.06.13. | 총6화/미완결 | 1화 무료,2026-06-19 03:32:31
sun,일,81,나는 참지 못한다,https://comic.naver.com/webtoon/list?titleId=823476&tab=sun,823476,2026-06-19 02:28:28,,True,login_or_adult_required,,sun,sun,1,나는 참지 못한다,나는 참지 못한다 (총 115화/미완결),총 115화/미완결,115.0,미완결,평점 10.0 | 성현 성현 | 2026.06.13. | 총115화/미완결 | 111화 무료,https://series.naver.com/comic/detail.series?productNo=10970308,10970308,"나는 참지 못한다 (총 115화/미완결)
평점
10.0 | 성현 성현 | 2026.06.13. | 총115화/미완결 | 111화 무료
평범한 회사원 김연지는 교통사고 이후 변화를 겪게 된다.스트레스가 폭발하면 아무것도 참지 못하는 상태가 되고 만다.계속 일어나는 통제불능 사건들, 자신에게 접근하는 의문의 남성 민성훈.사건은 커지고 일상은 꼬여만 가..",False,True,105,"title_contains,bonus_total_episode_info,bonus_rank_1",review_needed,non_compilation_but_download_not_ok,1,,,not_found,searched_series,False,평점 10.0 | 성현 성현 | 2026.06.13. | 총115화/미완결 | 111화 무료,2026-06-19 03:32:31
sun,일,82,청춘정식,https://comic.naver.com/webtoon/list?titleId=839992&tab=sun,839992,2026-06-19 02:28:28,봄소희,False,ok,연재,sun,sun,1.0,청춘정식,청춘정식 (총 53화/미완결),총 53화/미완결,53.0,미완결,평점 9.8 | 봄소희 KYMA | 2026.05.31. | 총53화/미완결 | 50화 무료,https://series.naver.com/comic/detail.series?productNo=12727318,12727318,"청춘정식 (총 53화/미완결)
평점
9.8 | 봄소희 KYMA | 2026.05.31. | 총53화/미완결 | 50화 무료
매일 맛있는 끼니를 제공해야'만' 하는 게스트하우스.그곳을 갑작스럽게 혼자 운영해야 하는 대학생 하리.그러나 하리가 유일하게 못하는 건 요리?! 주방 직원 지원자는 0..;난감하던 찰나에 수상한 지원자가 왔다!<헤어지면 죽..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,37.9만,379000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,83,팔문의 옥,https://comic.naver.com/webtoon/list?titleId=816852&tab=sun,816852,2026-06-19 02:28:28,김양수,False,ok,연재,sun,sun,1.0,팔문의 옥,팔문의 옥 (총 70화/미완결),총 70화/미완결,70.0,미완결,"평점 8.0 | 김양수, 김펄럭, 콘티메이커 YERANG | 2026.06.06. | 총70화/미완결 | 65화 무료",https://series.naver.com/comic/detail.series?productNo=10138239,10138239,"팔문의 옥 (총 70화/미완결)
평점
8.0 | 김양수, 김펄럭, 콘티메이커 YERANG | 2026.06.06. | 총70화/미완결 | 65화 무료
나이 어린 왕을 뒤에서 조종하던 간신배 ‘주초’는 왕을 몰아내고 실권을 잡을 야욕을 드러내기 시작하며 모략을 꾸민다.한편 황제 직속의 부대 ‘수라조’의 일원인 ‘한동’은 사라진 동료의 자취를 따라 들어선 마을에서 ..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,24.1만,241000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,84,빙의자 베네핏이 없음,https://comic.naver.com/webtoon/list?titleId=835066&tab=sun,835066,2026-06-19 02:28:28,곽나나,False,ok,연재,sun,sun,1.0,빙의자 베네핏이 없음 [독점],빙의자 베네핏이 없음 [독점] (총 60화/미완결),총 60화/미완결,60.0,미완결,평점 10.0 | 곽나나 설동원 | 2026.06.06. | 총60화/미완결 | 55화 무료,https://series.naver.com/comic/detail.series?productNo=11978980,11978980,"빙의자 베네핏이 없음 [독점] (총 60화/미완결)
평점
10.0 | 곽나나 설동원 | 2026.06.06. | 총60화/미완결 | 55화 무료
10년차 경력직 빙의자 아이리는 3년간 빚을 내며 마법을 배웠지만 처참한 마나 운용량으로 변변찮은 기술도 못 배우고 가문의 몰락과 함께 하녀로 전락한다.어느 날, 어린 도련님의 장난으로 대공가 지하 서고에 갇히게 된 아..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,35.9만,359000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,85,악마 임시 보호 중!,https://comic.naver.com/webtoon/list?titleId=849730&tab=sun,849730,2026-06-19 02:28:28,원원,False,ok,연재,sun,sun,1.0,악마 임시 보호 중! [독점],악마 임시 보호 중! [독점] (총 13화/미완결),총 13화/미완결,13.0,미완결,평점 9.9 | 원원 | 2026.06.06. | 총13화/미완결 | 8화 무료,https://series.naver.com/comic/detail.series?productNo=13984021,13984021,"악마 임시 보호 중! [독점] (총 13화/미완결)
평점
9.9 | 원원 | 2026.06.06. | 총13화/미완결 | 8화 무료
[길에서 만난 어린 악마의 뒷바라지를 하게 된 단우의 좌충우돌 동거 생활! 과연 그는 무사히 평범한 일상으로 돌아갈 수 있을까..!]평범한 대학생 류단우는길에서 만난 어린 악마에게 간택(?)당해 버린다.악마는 자취방에 멋대..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,4만,40000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
sun,일,86,그 애의 교환일기,https://comic.naver.com/webtoon/list?titleId=848297&tab=sun,848297,2026-06-19 02:28:28,흑빼,False,ok,연재,sun,sun,1.0,그 애의 교환일기,그 애의 교환일기 (총 19화/미완결),총 19화/미완결,19.0,미완결,평점 9.7 | 흑빼 흑빼 | 2026.06.06. | 총19화/미완결 | 14화 무료,https://series.naver.com/comic/detail.series?productNo=13781464,13781464,"그 애의 교환일기 (총 19화/미완결)
평점
9.7 | 흑빼 흑빼 | 2026.06.06. | 총19화/미완결 | 14화 무료
고등학교에 입학한 심민진. 그런 민진에게 다가온 백가이와 금호양.과거 왕따였던 민진에게 둘은 친구가 되어주었고, 함께 [교환일기]를 작성한다. 그렇게 즐겁게 일기를 쓰던 어느 날, 가이가 시체로 발견되었다.민진이 슬퍼하..",False,True,145,"title_contains,author_exact_or_contains,bonus_total_episode_info,bonus_rank_1",matched,first_non_compilation_numeric_download,1,14.2만,142000.0,ok,reused_existing_product_no,False,,2026-06-19 03:32:31
